CHEMICAL_NAME	STUDY_TITLE	ACCESSION_NUMBER	DEPOSITOR_STUDY_NUMBER	ORGANIZATION_NAME	START_DATE	END_DATE	DOSE	DOSE_UNIT	NTP_TOXICOLOGY_TYPE	NTP_TDMS_NUMBER	TIME_IN_STUDY	TIME_IN_STUDY_UNIT	GROUP_NAME	IS_CONTROL_GROUP	TREATMENT_GROUP_TYPE	ROUTE	SUBJECT_NAME	SPECIES_COMMON_NAME	SEX	STRAIN	ALA	ALA_UNIT	ALP	ALP_UNIT	ALPHR	ALPHR_UNIT	AP_CREAT	AP_CREAT_UNIT	ASP_CREAT	ASP_CREAT_UNIT	ASP_HR	ASP_HR_UNIT	AST	AST_UNIT	AVA	AVA_UNIT	BILI	BILI_UNIT	CA	CA_UNIT	CL	CL_UNIT	CREAT	CREAT_UNIT	CREAT_HR	CREAT_HR_UNIT	CRTN_16	CRTN_16_UNIT	CRTN_24	CRTN_24_UNIT	CRTN_48	CRTN_48_UNIT	DECALOL	DECALOL_UNIT	GALAC	GALAC_UNIT	GGT	GGT_UNIT	GGT_CREAT	GGT_CREAT_UNIT	GGT_HR	GGT_HR_UNIT	GLUC	GLUC_UNIT	GLUC_HR	GLUC_HR_UNIT	GLU_CREAT	GLU_CREAT_UNIT	GLU_HR_TIS	GLU_HR_TIS_UNIT	K	K_UNIT	KETONE	KETONE_UNIT	LDH_CREATN	LDH_CREATN_UNIT	MG	MG_UNIT	NA	NA_UNIT	NAG	NAG_UNIT	NAG_CREAT	NAG_CREAT_UNIT	NAG_HR	NAG_HR_UNIT	PH	PH_UNIT	PHOS	PHOS_UNIT	PROTEIN	PROTEIN_UNIT	PRO_CREAT	PRO_CREAT_UNIT	PRO_G_HR	PRO_G_HR_UNIT	PRPB	PRPB_UNIT	PRPB_HR	PRPB_HR_UNIT	RNASE	RNASE_UNIT	SDH	SDH_UNIT	SPGRAV	SPGRAV_UNIT	TCN_LT	TCN_LT_UNIT	TSPROT	TSPROT_UNIT	UBGEN	UBGEN_UNIT	UPRO_CRTN	UPRO_CRTN_UNIT	UREA_CONC	UREA_CONC_UNIT	UREA_HR	UREA_HR_UNIT	URINE_VOL	URINE_VOL_UNIT	UR_BLD	UR_BLD_UNIT	UR_CLAR	UR_CLAR_UNIT	UR_COLOR	UR_COLOR_UNIT	UR_PROT	UR_PROT_UNIT	UR_PROT_HR	UR_PROT_HR_UNIT	UR_VOL_HR	UR_VOL_HR_UNIT
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	13	week	C62191B_0520605_10				0166_05	Rat	Female	Fischer 344									0.033	mU/mg			2	U/L									60.6	mg/dL																			8	mg/dL			0.132	mg/mg													6.4	U/L	0.1056	mU/mg																					1.021	ratio							1.205	mg per mg per n													73	mg/dL			0.425	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	13	week	C62191B_0520605_10				0168_05	Rat	Female	Fischer 344									0.0823	mU/mg			2	U/L									24.3	mg/dL																			2	mg/dL			0.0823	mg/mg													3.2	U/L	0.1317	mU/mg																					1.008	ratio							0.2058	mg per mg per n													5	mg/dL			0.925	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	13	week	C62191B_0520605_10				0169_05	Rat	Female	Fischer 344									0.0645	mU/mg			3	U/L									46.5	mg/dL																			6	mg/dL			0.129	mg/mg													4.8	U/L	0.1032	mU/mg																					1.016	ratio							0.9032	mg per mg per n													42	mg/dL			0.55	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_03				0020_05	Rat	Male	Fischer 344									0.195	mU/mg			7	U/L									35.9	mg/dL																			9	mg/dL			0.2507	mg/mg													4.9	U/L	0.1365	mU/mg																					1.015	ratio							4.345	mg per mg per n													156	mg/dL			0.875	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0131_05	Rat	Female	Fischer 344									0.0746	mU/mg			1	U/L									13.4	mg/dL																			3	mg/dL			0.2239	mg/mg													3	U/L	0.2239	mU/mg																					1.008	ratio							0.4478	mg per mg per n													6	mg/dL			1.03125	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0132_05	Rat	Female	Fischer 344									0.1149	mU/mg			2	U/L									17.4	mg/dL																			4	mg/dL			0.2299	mg/mg													3	U/L	0.1724	mU/mg																					1.01	ratio							0.977	mg per mg per n													17	mg/dL			0.75	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0133_05	Rat	Female	Fischer 344									0.0588	mU/mg			1	U/L									17	mg/dL																			4	mg/dL			0.2353	mg/mg													3.5	U/L	0.2059	mU/mg																					1.008	ratio							0.4118	mg per mg per n													7	mg/dL			0.83125	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0134_05	Rat	Female	Fischer 344									0.0635	mU/mg			5	U/L									78.8	mg/dL																			20	mg/dL			0.2538	mg/mg													8.9	U/L	0.1129	mU/mg																					1.042	ratio							1.802	mg per mg per n													142	mg/dL			0.15625	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0135_05	Rat	Female	Fischer 344									0.0507	mU/mg			3	U/L									59.2	mg/dL																			14	mg/dL			0.2365	mg/mg													8.3	U/L	0.1402	mU/mg																					1.036	ratio							1.841	mg per mg per n													109	mg/dL			0.26875	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0136_05	Rat	Female	Fischer 344																							20.7	mg/dL																			5	mg/dL			0.2415	mg/mg													3.2	U/L	0.1546	mU/mg																					1.012	ratio							0.7729	mg per mg per n													16	mg/dL			0.7375	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0137_05	Rat	Female	Fischer 344									0.0488	mU/mg			1	U/L									20.5	mg/dL																			5	mg/dL			0.2439	mg/mg													5.1	U/L	0.2488	mU/mg																					1.014	ratio							0.8293	mg per mg per n													17	mg/dL			0.7	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0138_05	Rat	Female	Fischer 344									0.1205	mU/mg			2	U/L									16.6	mg/dL																			3	mg/dL			0.1807	mg/mg													2.7	U/L	0.1627	mU/mg																					1.009	ratio							1.024	mg per mg per n													17	mg/dL			0.875	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0139_05	Rat	Female	Fischer 344									0.0735	mU/mg			1	U/L									13.6	mg/dL																			3	mg/dL			0.2206	mg/mg													1.2	U/L	0.0882	mU/mg																					1.007	ratio							0.2206	mg per mg per n													3	mg/dL			0.95625	mL/hr
No stressor	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			0	ppm		0520605.ss	19	day	C62191B_0520605_04				0140_05	Rat	Female	Fischer 344									0.0667	mU/mg			1	U/L									15	mg/dL																			4	mg/dL			0.2667	mg/mg													2.8	U/L	0.1867	mU/mg																					1.009	ratio							0.2267	mg per mg per n													4	mg/dL			0.875	mL/hr
Gallium Oxide	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02201-0001-0000-8		NTP			0.12	mg/m3		0520203.ss	11	week	C62271_0520203_03				0201_03	Rat	Male	Fischer 344																											6.97	mg/hr																																																									1.021	ratio							1.27	mg per mg per n															0.5525	mg/hr	0.65	mL/hr
Gallium Oxide	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02201-0001-0000-8		NTP			0.12	mg/m3		0520203.ss	11	week	C62271_0520203_03				0202_03	Rat	Male	Fischer 344																											8.21	mg/hr																																																									1.022	ratio							1.22	mg per mg per n															0.625	mg/hr	0.74375	mL/hr
Gallium Oxide	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02201-0001-0000-8		NTP			0.12	mg/m3		0520203.ss	11	week	C62271_0520203_03				0203_03	Rat	Male	Fischer 344																											6.38	mg/hr																																																									1.02	ratio							1.19	mg per mg per n															0.473125	mg/hr	0.53125	mL/hr
Gallium Oxide	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-02201-0001-0000-8		NTP			0.12	mg/m3		0520203.ss	11	week	C62271_0520203_03				0204_03	Rat	Male	Fischer 344																											7.2	mg/hr																																																									1.025	ratio							0.94	mg per mg per n															0.425	mg/hr	0.5	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0903_01	Rat	Female	Fischer 344			125	U/L			3.21	mU/mg	0.00	mU/mg			0	U/L									39	mg/dL													480	U/L	12.31	no unit			4.0	mg/dL			0.10	mg/mg							0.54	mU per mg					6.0	U/L	21	mU/mg									0.10	no unit											1.016	ratio																					3.9	mg/dL			0.64375	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0904_01	Rat	Female	Fischer 344			149	U/L			3.10	mU/mg	0.02	mU/mg			1	U/L									48	mg/dL													412	U/L	8.58	no unit			5.0	mg/dL			0.10	mg/mg							0.63	mU per mg					7.6	U/L	30	mU/mg									0.10	no unit											1.018	ratio																					4.9	mg/dL			0.59375	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0905_01	Rat	Female	Fischer 344			60	U/L			2.73	mU/mg	0.00	mU/mg			0	U/L									22	mg/dL													294	U/L	13.36	no unit			2.0	mg/dL			0.09	mg/mg							0.68	mU per mg					3.3	U/L	15	mU/mg									0.14	no unit											1.010	ratio																					3.0	mg/dL			1.025	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0906_01	Rat	Female	Fischer 344			140	U/L			3.04	mU/mg	0.00	mU/mg			0	U/L									46	mg/dL													374	U/L	8.13	no unit			5.0	mg/dL			0.11	mg/mg							0.61	mU per mg					7.2	U/L	28	mU/mg									0.09	no unit											1.018	ratio																					4.2	mg/dL			0.6625	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0907_01	Rat	Female	Fischer 344			71	U/L			3.09	mU/mg	0.00	mU/mg			0	U/L									23	mg/dL													416	U/L	18.09	no unit			2.0	mg/dL			0.09	mg/mg							0.61	mU per mg					3.9	U/L	14	mU/mg									0.17	no unit											1.010	ratio																					4.0	mg/dL			1.1875	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0908_01	Rat	Female	Fischer 344			89	U/L			3.18	mU/mg	0.00	mU/mg			0	U/L									28	mg/dL													609	U/L	21.75	no unit			3.0	mg/dL			0.11	mg/mg							0.64	mU per mg					4.2	U/L	18	mU/mg									0.10	no unit											1.012	ratio																					2.7	mg/dL			1.0	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0909_01	Rat	Female	Fischer 344			59	U/L			2.46	mU/mg	0.00	mU/mg			0	U/L									24	mg/dL													274	U/L	11.42	no unit			2.0	mg/dL			0.08	mg/mg							0.83	mU per mg					3.7	U/L	20	mU/mg									0.11	no unit											1.011	ratio																					2.6	mg/dL			1.125	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			600	ppm		8800601.fixtime	81	day	C88006B_8800601_10				0910_01	Rat	Female	Fischer 344			68	U/L			2.96	mU/mg	0.04	mU/mg			1	U/L									23	mg/dL													402	U/L	17.48	no unit			2.0	mg/dL			0.09	mg/mg							0.43	mU per mg					3.2	U/L	10	mU/mg									0.14	no unit											1.010	ratio																					3.3	mg/dL			1.3125	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			75	ppm		8800601.fixtime	81	day	C88006B_8800601_03				0201_01	Rat	Male	Fischer 344			195	U/L			3.31	mU/mg	0.14	mU/mg			8	U/L									59	mg/dL													1242	U/L	21.05	no unit			8	mg/dL			0.14	mg/mg							0.68	mU per mg					8.9	U/L	40	mU/mg									0.73	no unit											1.014	ratio																					43.1	mg/dL			0.8	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			75	ppm		8800601.fixtime	81	day	C88006B_8800601_03				0202_01	Rat	Male	Fischer 344			117	U/L			3.66	mU/mg	0.13	mU/mg			4	U/L									32	mg/dL													672	U/L	21	no unit			3	mg/dL			0.09	mg/mg							0.63	mU per mg					6.0	U/L	20	mU/mg									0.68	no unit											1.009	ratio																					21.8	mg/dL			1.61875	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			75	ppm		8800601.fixtime	81	day	C88006B_8800601_03				0203_01	Rat	Male	Fischer 344			54	U/L			2.84	mU/mg	0.00	mU/mg			0	U/L									19	mg/dL													461	U/L	24.26	no unit			2	mg/dL			0.11	mg/mg							0.68	mU per mg					2.8	U/L	13	mU/mg									0.67	no unit											1.005	ratio																					12.8	mg/dL			2.3875	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			75	ppm		8800601.fixtime	81	day	C88006B_8800601_03				0204_01	Rat	Male	Fischer 344			103	U/L			3.22	mU/mg	0.03	mU/mg			1	U/L									32	mg/dL													764	U/L	23.88	no unit			4	mg/dL			0.13	mg/mg							0.66	mU per mg					5.5	U/L	21	mU/mg									0.76	no unit											1.009	ratio																					24.4	mg/dL			1.53125	mL/hr
alpha-Methylstyrene	3-Month Evaluation of the Toxicity (C88006B) of alpha-Methylstyrene (98-83-9) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	002-03029-0004-0000-0		NTP			75	ppm		8800601.fixtime	81	day	C88006B_8800601_03				0205_01	Rat	Male	Fischer 344			143	U/L			2.86	mU/mg	0.06	mU/mg			3	U/L									50	mg/dL													995	U/L	19.9	no unit			3	mg/dL			0.06	mg/mg							0.56	mU per mg					7.4	U/L	28	mU/mg									0.76	no unit											1.012	ratio																					37.9	mg/dL			1.15625	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	13	week	C62168_0517603_06				0084_03	Rat	Female	Fischer 344													0.015	U/L																																															10.4	U/L																							1.034	ratio																									0.26875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	13	week	C62168_0517603_06				0085_03	Rat	Female	Fischer 344													0.004	U/L																																															11.1	U/L																							1.033	ratio																									0.225	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	13	week	C62168_0517603_06				0086_03	Rat	Female	Fischer 344													0.015	U/L																																															11.8	U/L																							1.034	ratio																									0.16875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	13	week	C62168_0517603_06				0088_03	Rat	Female	Fischer 344													0.01	U/L																																															9.4	U/L																							1.03	ratio																									0.1875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	13	week	C62168_0517603_06				0089_03	Rat	Female	Fischer 344													0.014	U/L																																															10	U/L																							1.029	ratio																									0.26875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	19	day	C62168_0517603_19				0151_03	Rat	Male	Fischer 344													0.013	U/L																																															9.2	U/L																							1.032	ratio																									0.1	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	8	day	C62168_0517603_19				0151_03	Rat	Male	Fischer 344													0.015	U/L																																															22	U/L																							1.05	ratio																									0.14375	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	41	day	C62168_0517603_19				0151_03	Rat	Male	Fischer 344													0.024	U/L																																															26	U/L																							1.066	ratio																									0.15	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	8	day	C62168_0517603_19				0152_03	Rat	Male	Fischer 344													0.012	U/L																																															16.1	U/L																							1.04	ratio																									0.175	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	19	day	C62168_0517603_19				0152_03	Rat	Male	Fischer 344													0.009	U/L																																															11.6	U/L																							1.03	ratio																									0.33125	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	41	day	C62168_0517603_19				0152_03	Rat	Male	Fischer 344													0.012	U/L																																															16.1	U/L																							1.035	ratio																									0.26875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	8	day	C62168_0517603_19				0153_03	Rat	Male	Fischer 344													0.008	U/L																																															15	U/L																							1.033	ratio																									0.2375	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	41	day	C62168_0517603_19				0153_03	Rat	Male	Fischer 344													0.02	U/L																																															15.4	U/L																							1.04	ratio																									0.2625	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	41	day	C62168_0517603_19				0154_03	Rat	Male	Fischer 344													0.022	U/L																																															17.8	U/L																							1.056	ratio																									0.1875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	19	day	C62168_0517603_19				0154_03	Rat	Male	Fischer 344													0.006	U/L																																															13.4	U/L																							1.034	ratio																									0.28125	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	8	day	C62168_0517603_19				0154_03	Rat	Male	Fischer 344													0.01	U/L																																															13.8	U/L																							1.04	ratio																									0.26875	mL/hr
o-Cresol	3-Month Evaluation of the Toxicity (C62168) of o-Cresol (95-48-7) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-03121-0001-0000-0		NTP			.375	%		0517603.ss	19	day	C62168_0517603_19				0155_03	Rat	Male	Fischer 344													0.01	U/L																																															11	U/L																							1.032	ratio																									0.25	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	13	week	C62191B_0520605_10				0170_05	Rat	Female	Fischer 344									0.0545	mU/mg			5	U/L									91.8	mg/dL																			8	mg/dL			0.0871	mg/mg													8.8	U/L	0.0959	mU/mg																					1.027	ratio							1.013	mg per mg per n													93	mg/dL			0.16875	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0051_05	Rat	Male	Fischer 344									0.0969	mU/mg			4	U/L									41.3	mg/dL																			11	mg/dL			0.2663	mg/mg													6.4	U/L	0.155	mU/mg																					1.02	ratio							4.286	mg per mg per n													177	mg/dL			0.64375	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0052_05	Rat	Male	Fischer 344									0.1053	mU/mg			4	U/L									38	mg/dL																			10	mg/dL			0.2632	mg/mg													5.6	U/L	0.1474	mU/mg																					1.019	ratio							4	mg per mg per n													152	mg/dL			0.6375	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0053_05	Rat	Male	Fischer 344									0.0993	mU/mg			4	U/L									40.3	mg/dL																			10	mg/dL			0.2481	mg/mg													5	U/L	0.1241	mU/mg																					1.018	ratio							4.194	mg per mg per n													169	mg/dL			0.75	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0054_05	Rat	Male	Fischer 344									0.1506	mU/mg			5	U/L									33.2	mg/dL																			8	mg/dL			0.241	mg/mg													7.7	U/L	0.2319	mU/mg																					1.015	ratio							4.337	mg per mg per n													144	mg/dL			0.84375	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0055_05	Rat	Male	Fischer 344									0.0795	mU/mg			4	U/L									50.3	mg/dL																			13	mg/dL			0.2584	mg/mg													5.1	U/L	0.1014	mU/mg																					1.022	ratio							4.036	mg per mg per n													203	mg/dL			0.53125	mL/hr
Cupric Sulfate	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	002-01917-0001-0000-1		NTP			1000	ppm		0520605.ss	19	day	C62191B_0520605_11				0056_05	Rat	Male	Fischer 344									0.0883	mU/mg			7	U/L									79.3	mg/dL																			22	mg/dL			0.2774	mg/mg													10.7	U/L	0.1349	mU/mg																					1.04	ratio							4.262	mg per mg per n													338	mg/dL			0.25	mL/hr
