dose	time_in_study	accession_number	depositor_study_number	organization_name	start_date	end_date	dose_unit	ntp_toxicology_type	ntp_tdms_number	time_in_study_unit	group_name	treatment_group_type	route	subject_name	species_common_name	sex	strain	ur_bld	ur_color	cyto_rep	chemical_name	amino	study_title	ala	ala_unit	alphr	alphr_unit	ap_creat	ap_creat_unit	asp_creat	asp_creat_unit	ast	ast_unit	ava	ava_unit	bili	bili_unit	ca	ca_unit	cl	cl_unit	creat	creat_unit	creat_hr	creat_hr_unit	crtn_24	crtn_24_unit	crtn_48	crtn_48_unit	galac	galac_unit	ggt	ggt_unit	ggt_hr	ggt_hr_unit	gluc	gluc_unit	gluc_hr	gluc_hr_unit	glu_hr_tis	glu_hr_tis_unit	k	k_unit	ketone	ketone_unit	ldh_creatn	ldh_creatn_unit	mg	mg_unit	na	na_unit	nag_creat	nag_creat_unit	nag_hr	nag_hr_unit	ph	ph_unit	phos	phos_unit	protein	protein_unit	pro_g_hr	pro_g_hr_unit	prpb	prpb_unit	sdh	sdh_unit	spgrav	spgrav_unit	tcn_lt	tcn_lt_unit	tsprot	tsprot_unit	ubgen	ubgen_unit	upro_crtn	upro_crtn_unit	urea_conc	urea_conc_unit	urea_hr	urea_hr_unit	urine_vol	urine_vol_unit	ur_prot	ur_prot_unit	ur_prot_hr	ur_prot_hr_unit	ur_vol_hr	ur_vol_hr_unit	updated_at
187.000000000000000	81	002-01748-0003-0000-5	\N	NTP	\N	\N	mg/kg	\N	8812401.ss	week	C20114_2011401_04	\N	\N	0084_01	Mouse	Female	F344	1+	dark yellow	cytorep_image.jpeg	Sodium Dichromate Dihydrate (VI)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	110.0623	mU/mg	637.7844	mU/mg	141.8949	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0.2533	uM/hour	\N	\N	\N	\N	\N	\N	3195.555	U/L	101.0196	mU/hr	65.6339	mg/dL	0.0623	mg/hr	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	1.4316	umol/L	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	5.3198	mg/hr	\N	\N	\N	\N	\N	\N	8.2477	mL/hr	2021-05-29 17:29:58.915614
5000.000000000000000	43	002-02841-0005-0000-2	NTP002	NTP	2001	\N	mg/m3	\N	0000003.ss	hour	C93026_9302605_09	\N	\N	0474_99	Mouse	Male	B6C3F1	1	light yellow	cytorep_domcument.pdf	Gallium Arsenide	amino_acid_interpret.doc	2-Week Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	3.0858	umol/L	\N	\N	15148.785	mU/mg	\N	\N	524.1189	U/L	\N	\N	0	mg/dL	\N	\N	\N	\N	119.7454	mg/dL	0.1246	uM/hour	\N	\N	112.7121	mg/hr	\N	\N	2419.016	U/L	\N	\N	\N	\N	0.0717	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	204.7526	mU/mg	12.7311	mg/hr	0	\N	0	\N	\N	\N	\N	\N	1.1205	umol/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	6.6148	mg/hr	\N	\N	309.1579	mg/dL	0.1908	mg/hr	10.0109	mL/hr	2018-02-01 18:45:12.192414
8.000000000000000	81	002-01116-0003-0000-4	\N	NTP	2001	\N	%	\N	0518004.ss	week	C88124_8812401_01	\N	\N	0910_01	Mouse	Female	B6C3F1	1+	brown	\N	Anthraquinone	\N	3-Month Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	18.1385	mU/hr	\N	\N	\N	\N	45.0729	U/L	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0.1206	uM/hour	323.2229	mg/hr	425.6054	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	1509.0017	mg/dL	4.5426	mg/hr	\N	\N	\N	\N	\N	\N	5.0493	mL/hr	2018-06-03 14:00:09.830814
135.000000000000000	9	002-02281-0004-0000-9	\N	NTP	\N	\N	mg/kg	\N	2011498.ss	month	C56224C_0520105_03	\N	\N	0715_05	Rat	Male	F344	2+	dark yellow	cytorep_domcument.pdf	Ethylene Glycol Monoethyl Ether (EGMEE)	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C61585) of Tetrachlorophthalic Anhydride (117-08-8) in F344 Rats Exposed via Gavage. NTP Special Study	\N	\N	\N	\N	1205.8152	mU/mg	\N	\N	460.022	U/L	0	\N	0	mg/dL	0	\N	\N	\N	137.8429	mg/dL	0.0907	uM/hour	\N	\N	\N	\N	0	\N	494.0263	U/L	81.0137	mU/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	10.209	mU/mg	3.3753	mg/hr	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6.8079	mg/hr	\N	\N	583.2149	mg/dL	0.6752	mg/hr	2.88	mL/hr	2017-10-04 11:15:34.310814
3000.000000000000000	365	002-03029-0004-0000-0	NTP002	NTP	\N	\N	mg/kg	\N	8804503.ss	week	C88045_8804503_02	\N	\N	0033_05	Rat	Female	Fischer 344	negativ	red	\N	1-Chloro-2-Propanol, Technical	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C90004) of Propylene Glycol mono-Butyl Ether (5131-66-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	2.4673	umol/L	\N	\N	648.3397	mU/mg	340.0366	mU/mg	300.151	U/L	0	\N	\N	\N	\N	\N	\N	\N	243.7595	mg/dL	0.2762	uM/hour	319.2676	mg/hr	92.9365	mg/hr	0	\N	3090.0523	U/L	92.3889	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	60.0252	mU/mg	2.8214	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	2021-07-07 00:27:33.792414
15000.000000000000000	44	002-02201-0001-0000-8	NTP002	NTP	2001	\N	mg/kg	\N	0513605.ss	month	C88036_8803601_06	\N	\N	0755_05	Rat	Male	F344	1	dark yellow	cytorep_domcument.pdf	Styrene-Acrylonitrile Trimer	\N	3-Month Evaluation of the Toxicity (C62135) of Ethylene Glycol Monomethyl Ether (EGMME) (109-86-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	7.265	umol/L	\N	\N	6898.7786	mU/mg	\N	\N	20.3352	U/L	\N	\N	\N	\N	\N	\N	0	\N	149.3388	mg/dL	\N	\N	\N	\N	269.7056	mg/hr	\N	\N	\N	\N	\N	\N	16.2842	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	107.4256	mU/mg	5.0467	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	2.8419	umol/L	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	1883.8	mg/dL	\N	\N	0	\N	\N	\N	0.5531	mg/hr	\N	\N	2017-01-31 08:52:11.117214
4.000000000000000	82	002-02816-0002-0000-1	NTP002	NTP	2001	\N	mg/L	\N	0515905.ss	day	C90004_9000405_07	\N	\N	0004_04	Rat	Male	Fischer 344	negativ	brown	cytorep_domcument.pdf	Anthraquinone	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62077) of 2-Butoxyethanol (Ethylene Glycol Monobutyl Ether) (111-76-2) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	4371.195	mU/mg	237.8359	mU/mg	260.8752	U/L	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	24.4879	mU/hr	2.9251	mg/dL	0.0473	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	41.8492	mU/mg	8.9632	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	1.4446	umol/L	\N	\N	0	\N	0	\N	0	\N	\N	\N	0	\N	1538.1749	mg/dL	\N	\N	\N	\N	\N	\N	0.1629	mg/hr	4.5404	mL/hr	2021-06-16 01:41:02.352414
30.000000000000000	88	002-02819-0003-0000-5	NTP002	NTP	\N	\N	mg/m3	\N	9700803.fixtime	week	C62191B_0520605_20	\N	\N	3627_03	Mouse	Male	Fischer 344	\N	yellow	cytorep_domcument.pdf	tert-Butyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62077) of 2-Butoxyethanol (Ethylene Glycol Monobutyl Ether) (111-76-2) in F344 Rats Exposed via Dosed Water. NTP Special Study	7.3158	umol/L	5.9754	mU/hr	\N	\N	\N	\N	257.8083	U/L	0	\N	0	mg/dL	0	\N	0	\N	35.095	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	36.6737	mg/dL	0.0122	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	31.8059	mU/mg	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	4.8986	umol/L	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	5.2662	mg/hr	0	\N	523.732	mg/dL	0.4784	mg/hr	\N	\N	2021-09-19 05:17:42.528414
172.000000000000000	18	002-02877-0004-0000-0	NTP002	NTP	2001	\N	mg/kg	\N	8804503.ss	month	C62033_0518004_01	\N	\N	0008_MR04	Mouse	Male	Fischer 344	3	light yellow	cytorep_image.jpeg	No stressor	\N	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	17.4572	umol/L	2.4902	mU/hr	12246.5483	mU/mg	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	158.6896	mg/dL	0.0677	uM/hour	80.7805	mg/hr	\N	\N	\N	\N	2602.2912	U/L	35.8243	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	243.0185	mg/dL	\N	\N	\N	\N	1.1386	mg/dL	0.6919	mg/hr	\N	\N	2019-07-16 01:58:08.438814
3.750000000000000	20	002-02748-0005-0000-8	NTP002	NTP	2001	\N	mg/m3	\N	0519603.ss	month	C97008_9700803_08	\N	\N	3565_03	Mouse	Male	Fischer 344	1	red	cytorep_domcument.pdf	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	8.2781	umol/L	15.5248	mU/hr	2938.7353	mU/mg	118.1488	mU/mg	349.2733	U/L	\N	\N	0	mg/dL	0	\N	0	\N	\N	\N	0.2617	uM/hour	16.9882	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0.0832	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	13.0011	mg/hr	\N	\N	0	\N	0	\N	0	\N	0.9403	umol/L	2.1903	U/L	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2018-11-30 10:52:19.382814
50.000000000000000	88	002-01304-0005-0000-5	\N	NTP	\N	\N	%	\N	0520105.ss	day	C62168_0517603_21	\N	\N	0007_01	Mouse	Female	F344	2+	amber	\N	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	\N	3-Month Evaluation of the Toxicity (C62271) of Gallium Oxide (12024-21-4) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	2686.015	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0.0841	uM/hour	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0.0333	mg/hr	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	143.6206	mU/mg	9.6418	mg/hr	\N	\N	0	\N	0	\N	\N	\N	2.8045	umol/L	1.4663	U/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	1856.9951	mg/dL	7.2342	mg/hr	\N	\N	\N	\N	0.177	mg/hr	10.2002	mL/hr	2018-07-15 08:02:25.392414
200.000000000000000	365	002-01965-0004-0000-7	\N	NTP	\N	\N	mg/kg	\N	0516403.ss	day	C62077_0519703_12	\N	\N	3645_03	Mouse	Female	F344	3	\N	cytorep_image.jpeg	1-Chloro-2-Propanol, Technical	\N	18-Week Evaluation of the Toxicity (C99013) of Styrene-acrylonitrile Trimer (SANTRIMER2) in F344 Rats Exposed via Dosed Feed. NTP Special Study	20.9757	umol/L	\N	\N	8018.336	mU/mg	260.0623	mU/mg	\N	\N	\N	\N	\N	\N	0	\N	0	\N	259.6477	mg/dL	0.1658	uM/hour	\N	\N	\N	\N	0	\N	1800.3845	U/L	46.664	mU/hr	94.2264	mg/dL	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	219.7975	mU/mg	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	6.9144	U/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	6.5064	mg/hr	0	\N	379.0076	mg/dL	0.8004	mg/hr	4.8167	mL/hr	2020-08-30 09:21:16.742814
0.480000000000000	16	002-02200-0001-0000-7	NTP002	NTP	2001	\N	ppm	\N	0513605.ss	hour	C04308_0519603_11	\N	\N	0074_05	Rat	Male	Fischer 344	negative	\N	cytorep_domcument.pdf	Sodium Selenite	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62124B) of Sodium Cyanide (143-33-9) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	7.248	mU/hr	\N	\N	\N	\N	116.316	U/L	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	82.5191	mg/hr	58.2664	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	3.338	mg/hr	\N	\N	0	\N	0	\N	\N	\N	4.5082	umol/L	\N	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	1592.3411	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	12.3917	mL/hr	2019-09-16 20:18:21.149214
400.000000000000000	11	002-02816-0002-0000-1	\N	NTP	\N	\N	mg/kg	\N	0520605.ss	hour	C93025_9302505_06	\N	\N	3626_03	Rat	Male	B6C3F1	1	clear	cytorep_domcument.pdf	Gallium Arsenide	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62077) of 2-Butoxyethanol (Ethylene Glycol Monobutyl Ether) (111-76-2) in F344 Rats Exposed via Dosed Water. NTP Special Study	1.6523	umol/L	\N	\N	10720.4099	mU/mg	\N	\N	328.3431	U/L	0	\N	0	mg/dL	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	7.0274	mg/hr	0	\N	0	\N	\N	\N	0	\N	2.7855	umol/L	6.6124	U/L	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	313.5089	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	2018-03-27 22:10:57.629214
3.750000000000000	80	002-02200-0001-0000-7	NTP002	NTP	2001	\N	mg/L	\N	9302605.ss	hour	C93025_9302505_09	\N	\N	0533_03	Rat	Female	B6C3F1	neg.	dark yellow	cytorep_image.jpeg	Decalin	\N	3-Month Evaluation of the Toxicity (C61983A) of 1-Chloro-2-propanol, Technical (127-00-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	\N	\N	13064.2726	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	171.8381	mg/hr	\N	\N	\N	\N	3330.5115	U/L	15.5343	mU/hr	\N	\N	0.0623	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	218.547	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	1.2025	umol/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	4.4658	mg/hr	0	\N	552.1679	mg/dL	0.2486	mg/hr	\N	\N	2020-05-16 04:05:49.094814
3300.000000000000000	180	002-01748-0003-0000-5	NTP002	NTP	2001	\N	mg/m3	\N	8812401.ss	month	C61881_0521603_04	\N	\N	0082_01	Mouse	Female	F344	negative	amber	cytorep_domcument.pdf	Ethylene Glycol Monoethyl Ether (EGMEE)	\N	3-Month Evaluation of the Toxicity (C97008) of Propargyl Alcohol (107-19-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	6.6322	umol/L	17.4111	mU/hr	6781.4879	mU/mg	\N	\N	\N	\N	0	\N	0	mg/dL	\N	\N	0	\N	257.1708	mg/dL	0.1357	uM/hour	179.0378	mg/hr	213.8077	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	4.1498	umol/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	2096.5044	mg/dL	\N	\N	0	\N	\N	\N	0.3676	mg/hr	\N	\N	2018-05-08 21:17:57.158814
3.000000000000000	13	002-01818-0001-0000-1	\N	NTP	2001	\N	mg/kg	\N	6142703.ss	day	C97008_9700803_06	\N	\N	1010_05	Rat	Male	Fischer 344	\N	light yellow	cytorep_image.jpeg	Propargyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C90004) of Propylene Glycol mono-Butyl Ether (5131-66-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.1555	uM/hour	\N	\N	148.1955	mg/hr	0	\N	3664.2926	U/L	\N	\N	49.2155	mg/dL	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	213.9301	mU/mg	13.1067	mg/hr	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	623.9404	mg/dL	5.3229	mg/hr	\N	\N	579.8949	mg/dL	\N	\N	\N	\N	2019-10-22 18:11:45.725214
125.000000000000000	17	002-01884-0002-0000-5	NTP002	NTP	2001	\N	mg/m3	\N	9902798.ss	hour	C61983A_0516001_04	\N	\N	0531_98_01_F	Rat	Female	B6C3F1	2	amber	\N	Chromium Picolinate Monohydrate	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62124B) of Sodium Cyanide (143-33-9) in F344 Rats Exposed via Dosed Water. NTP Special Study	10.4252	umol/L	\N	\N	\N	\N	496.3544	mU/mg	501.5433	U/L	0	\N	\N	\N	0	\N	0	\N	\N	\N	0.1302	uM/hour	295.6071	mg/hr	429.2727	mg/hr	\N	\N	208.0306	U/L	16.1431	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0.64	umol/L	0.2466	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	1159.7974	mg/dL	5.1395	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	2019-08-19 10:38:29.770014
10000.000000000000000	15	002-01888-0003-0000-0	\N	NTP	\N	\N	mg/m3	\N	0516001.ss	hour	C20114_2011498_03	\N	\N	0543_98	Mouse	Male	Fischer 344	3	light yellow	\N	Anthraquinone	\N	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	13.4574	umol/L	13.6249	mU/hr	\N	\N	\N	\N	106.8934	U/L	\N	\N	0	mg/dL	\N	\N	\N	\N	62.1345	mg/dL	0.2774	uM/hour	1.6014	mg/hr	221.4265	mg/hr	\N	\N	\N	\N	22.081	mU/hr	13.3214	mg/dL	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.9579	mg/hr	\N	\N	0	\N	0	\N	\N	\N	1.3655	umol/L	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	6.9711	mg/hr	\N	\N	710.1971	mg/dL	\N	\N	\N	\N	2020-07-08 20:17:05.981214
250.000000000000000	1	002-02841-0005-0000-2	\N	NTP	\N	\N	mg/L	\N	5611103.ss	month	C56224C_0520105_04	\N	\N	0003_FR05	Rat	Male	B6C3F1	neg	yellow	\N	Styrene-Acrylonitrile Trimer	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C56224C) of Furfuryl Alcohol (98-00-0) in B6C3F1 Mice via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	331.7244	mU/mg	258.7601	U/L	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	\N	\N	\N	\N	250.3389	mg/hr	0	\N	3999.9434	U/L	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	0	\N	82.4642	mU/mg	13.2887	mg/hr	\N	\N	0	\N	0	\N	0	\N	5.0155	umol/L	4.056	U/L	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	5.6185	mg/hr	\N	\N	\N	\N	\N	\N	6.8681	mL/hr	2019-09-12 12:43:17.971614
10.000000000000000	22	002-02200-0001-0000-7	NTP002	NTP	2001	\N	%	\N	0520203.ss	hour	APAP_0 mg/kg_24 hour	\N	\N	0258_01	Rat	Female	Fischer 344	negative	\N	\N	1,2,4,5-Tetrachlorobenzene	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C99027) of Chromium Picolinate Monohydrate (27882-76-4) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	18.0915	mU/hr	\N	\N	441.5009	mU/mg	108.1371	U/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.2392	uM/hour	270.792	mg/hr	441.7783	mg/hr	0	\N	\N	\N	98.2059	mU/hr	49.4549	mg/dL	0.0426	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	170.3094	mU/mg	1.1262	mg/hr	0	\N	0	\N	\N	\N	\N	\N	1.265	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	495.2707	mg/dL	\N	\N	\N	\N	2018-05-03 00:22:10.483614
12.000000000000000	22	002-01818-0001-0000-1	NTP002	NTP	\N	\N	mg/L	\N	9901303.ss	month	C93026_9302605_09	\N	\N	0466_98	Rat	Female	B6C3F1	\N	light yellow	\N	Gallium Arsenide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88045) of Butanal Oxime (110-69-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	12.1504	mU/hr	15570.9939	mU/mg	\N	\N	47.9378	U/L	0	\N	0	mg/dL	0	\N	0	\N	179.4889	mg/dL	\N	\N	\N	\N	4.8705	mg/hr	0	\N	\N	\N	\N	\N	110.2955	mg/dL	0.0235	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	52.0022	mU/mg	7.0639	mg/hr	0	\N	0	\N	0	\N	\N	\N	\N	\N	3.5232	U/L	\N	\N	\N	\N	0	\N	0	\N	0	\N	523.8258	mg/dL	\N	\N	\N	\N	187.3136	mg/dL	\N	\N	\N	\N	2020-04-10 19:54:44.621214
1.500000000000000	44	002-02196-0008-0000-8	NTP002	NTP	2001	\N	%	\N	8800601.fixtime	month	C20114_2011401_06	\N	\N	0532_97_01_M	Rat	Male	F344	neg	amber	cytorep_domcument.pdf	Gallium Oxide	\N	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in B6C3F1 Mice Exposed via Dosed Water. NTP Special Study	11.9763	umol/L	2.7759	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	0	mg/dL	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	14.9269	mg/dL	0.071	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	12.5479	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	5.1967	umol/L	1.5372	U/L	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	493.6446	mg/dL	0.7029	mg/hr	\N	\N	2019-05-10 02:41:31.843614
10.000000000000000	89	002-01965-0004-0000-7	\N	NTP	2001	\N	ppm	\N	0519603.ss	month	C20114_2011401_09	\N	\N	0067_03	Rat	Male	F344	1	clear	\N	Sodium Cyanide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	1.4293	umol/L	\N	\N	\N	\N	122.7343	mU/mg	142.1209	U/L	\N	\N	0	mg/dL	\N	\N	0	\N	\N	\N	0.1311	uM/hour	80.3218	mg/hr	\N	\N	0	\N	1693.0562	U/L	\N	\N	119.2692	mg/dL	\N	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	2.528	mg/hr	0	\N	0	\N	0	\N	0	\N	\N	\N	6.6185	U/L	0	\N	\N	\N	\N	\N	0	\N	0	\N	690.4091	mg/dL	\N	\N	\N	\N	73.1098	mg/dL	\N	\N	\N	\N	2021-08-22 19:48:17.808414
4500.000000000000000	365	002-01884-0002-0000-5	\N	NTP	2001	\N	ppm	\N	9302505.fixtime	week	C62168_0517603_22	\N	\N	0627_98_03_F	Rat	Female	Fischer 344	1	brown	\N	2-Butoxyethanol (Ethylene Glycol Monobutyl Ether)	\N	3-Month Evaluation of the Toxicity (C88124) of Indium Phosphide (22398-80-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	8.8897	umol/L	\N	\N	\N	\N	\N	\N	20.4095	U/L	0	\N	\N	\N	0	\N	0	\N	121.0667	mg/dL	\N	\N	112.6769	mg/hr	\N	\N	\N	\N	2474.6394	U/L	58.254	mU/hr	24.9012	mg/dL	0.048	mg/hr	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	28.1515	mg/dL	\N	\N	13.1713	mL/hr	2017-07-10 02:57:02.544414
